UPC,Item Name,Brand,Domestic Vendors,Vendor Names,Min Price,Avg Price
6290360599465,"ASDAAF AMEER AL ARAB IMPERIUM(M)EDP SP 3.4oz(LI FREE)                                                ",N/A,3,"Gift Express, MTZ, PWW",10.25,10.98
6456874097129,"Lattafa Washwasha 2 Piece Gift Set: Eau de Parfum 100ml - Deodorant Spray 50ml",N/A,3,"French, Gift Express, United",8,9.05
6290360593722,"LATTAFA ATLAS 55ML EDP SPRAY",Victoria's Secret,3,"French, Gift Express, United",20,21.67
6290360592305,"LATTAFA PRIDE LEEN 3.4 EDP U (125624)0",N/A,3,"French, Gift Express, MTZ",16,23.59
6290360591421,"Lattafa Yara Moi Unisex 3.4 edp spr",Victoria's Secret,3,"French, Gift Express, Network",14.4,15.68
6290360592756,"Lattafa Pride Kashan EDP U 100 ml",N/A,3,"French, Gift Express, MTZ",13,15.67
6291108736548,"LATTAFA RAED OUD 3.4 EDP SPR (M)",N/A,3,"Gift Express, Perfumora, Spectrum",9.95,12.11
6291106068177,"LATTAFA "OUD MOOD ELIXIR" EDP SPR 3.4 U (Clean)",N/A,3,"Elegance, Gift Express, MTZ",8.5,10.25
6290360599458,"LATTAFA - NAJDIA INTENSE 3.4 EDP SP.",N/A,3,"French, Gift Express, MTZ",12,12.67
6291108738290,"LATTAFA PRIDE - MAHARJAN GOLD 3.4 EDP SP.",N/A,3,"French, Gift Express, MTZ",15,17.53
6290360592138,"LATTAFA NICHE EMARATI AL DANA 100ML EDP SPRAY",N/A,3,"Classic, French, Gift Express",24,28.36
6290360593098,"LATTAFA NICHE EMARATI DURRAH 100ML EDP SPRAY",LATTAFA,3,"French, Gift Express, Montroyal",27,28.96
6290360591506,"LATTAFA EMEER ( Unisex ) EDP SP 3.4 OZ",N/A,3,"Gift Express, Paris, Perfume Plus",24,24.50
6291108732045,"Lattafa Suqraat Eau de Parfum 100ml",N/A,3,"Gift Express, PWW, Paris",10,12.84
6291108738078,"LATTAFA WINNERS TROPHY GOLD 3.4 EDP SPR (M)",N/A,3,"French, Gift Express, MTZ",15,16.00
6290360594293,"LATTAFA PRIDE EMARATI ANTIQUE 3.4 EDP  (125408)0",N/A,3,"French, Gift Express, MTZ",18.5,28.53
6290360599755,"Lattafa Pride Riders EDP D 75 ml",N/A,3,"Elegance, French, Gift Express",8,8.92
6290360592787,"LATTAFA PRIDE BREEZE 3.4 EDP  (125411)0",N/A,3,"French, Gift Express, MTZ",12.25,16.42
8011003996735,"VERSACE L'HOMME M 3.4 EDT SPRAY TESTER",N/A,3,"Euro, Gift Express, POTW",11,11.49
6291108735756,"MAISON  ALHAMBRA "TOBACCO TOUCH" 2.7 OZ EDP SPR [U]",N/A,3,"Gift Express, MTZ, PWW",12,13.80
6291108735510,"AL HAMBRA EXCLUSIF SAFFRON 100ML EDP SPRAY",N/A,3,"Gift Express, MTZ, PWW",7.25,12.85
3614271994844,"Giorgio Armani Si Passione W 3.4 edp spr",N/A,3,"Fragrance Depot, Perfume Plus, United",71.6,75.23
3760265193370,"ROYAL VANILLA - Mancera - EAU DE PARFUM SPRAY  4.0 OZ Women",N/A,3,"Fragrance Depot, PWW, TJS",52.6,68.19
8411061815106,"VALENTINO DONNA (W) EDP SP 3.4oz",N/A,3,"Fragrance Depot, PWW, Perfume Plus",66,75.38
5060412110709,"THOMAS KOSMALA CANDY NO 4 3.3 EDP SP  ",N/A,3,"Classic, Fragrance Depot, Perfume Center",69,74.67
5060412110440,"THOMAS KOSMALA NO.10 DESIR DU COEUR (U) EDP 100ML",N/A,3,"Classic, Fragrance Depot, Perfume Center",59.4,70.06
3614272648418,"Yves Saint Laurent Libre Eau de Parfum 50ml",N/A,3,"Fragrance Depot, Gift Express, TJS",65,73.53
690251033713,"JO MALONE WOOD SAGE & SEA SALT 3.4 EDC",Givenchy,3,"Classic, Fragrance Depot, PWW",79.8,93.64
3386460126274,"MONCLER POUR FEMME EDP 100ML",ELIE SAAB,3,"Fragrance Depot, MTZ, Network",36,57.37
5060412110259,"THOMAS KOSMALA NO.6 BRUME RADIEUSE (U) EDP 100ML",N/A,3,"Fragrance Depot, MTZ, Perfume Center",45,64.92
8016741152535,"PORPORA EDP 100ML",N/A,3,"Fragrance Depot, Perfume Center, TJS",81,98.88
8016741662430,"Tiziana Terenzi Draco Extract De Parfum 100ml",N/A,3,"Classic, Fragrance Depot, Perfume Center",94,108.50
8016741012662,"LINEA LIBRA EDP 100ML",N/A,3,"Fragrance Depot, Perfume Center, TJS",93,115.20
8683608070587,"Nishane Papilefiko (U) 3.4 Oz",N/A,3,"Classic, Fragrance Depot, TJS",101.6,121.27
888066094177,"Tom Ford Fucking Fabulous Eau de Parfum 30 ml",N/A,3,"Classic, Fragrance Depot, PWW",137,147.44
8011003848218,"VERSACE ATELIER ECLAT DE ROSE EDP 100ML",N/A,3,"Fragrance Depot, PWW, Perfume Center",113,130.40
3770007317216,"Matiere Premiere Bois d'Eb�ne edp",N/A,3,"Fragrance Depot, PWW, Perfume Center",118,131.59
3770007317186,"MATIERE PREMIERE FALCON LEATHER 100ML",N/A,3,"Fragrance Depot, PWW, Perfume Center",112.5,131.08
3701415902572,"Initio Oud For Greatness Eau de Parfum 50ml",N/A,3,"Classic, Fragrance Depot, Nandansons",113.5,138.00
3700559603703,"MAISON FRANCOIS KURKDJIAN 540 BACCARAT ROUGE U 3PCS SET (3 X 0.37 OZ) ",N/A,3,"Euro, Fragrance Depot, Nandansons",125,157.83
5060370917013,"ROJA "VETIVER" M 3.4 PARFUM COLOGNE SPRAY ",N/A,3,"ET, Fragrance Depot, TJS",113.7,129.13
8011003848225,"VERSACE ATELIER JASMIN AU SOLEIL EDP 100ML",N/A,3,"Fragrance Depot, PWW, Perfume Center",113,134.40
3700550218159,"BY KILIAN VODKA ON THE ROCKS (U) EDP 50ML",MDCI PARFUMS,3,"Classic, Fragrance Depot, Spectrum",100,155.06
5060370916924,"ROJA "DANGER" M 3.4 PARFUM COLOGNE SPRAY",N/A,3,"ET, Fragrance Depot, TJS",98.8,139.96
6292257642803,"AMBER EXTREME 3.4 EDP U",ADYAN,3,"Fragrance Depot, MTZ, Perfume Plus",21,25.00
6292257642797,"ADYAN POUDRE ACCORD 3.4 EDP U  (129800)",N/A,3,"Fragrance Depot, MTZ, Perfume Plus",21,25.00
6290171073925,"AFNAN PORTRAIT "ABSTRACT" *NEW U 3.4 *EDP* SPRAY",N/A,3,"MTZ, Montroyal, POTW",22.75,24.40
6291104733619,"NIGHT DE PARIS BLACK 3.4 EDP M  (124795)",N/A,3,"MTZ, PWW, Perfume Plus",23,27.21
6290360599991,"LATTAFA BADEE AL OUD SUBLIME 3.4 EDP M + 6.7 BODY/SPRAY + 1.7 HAIRMIST  (128611)",N/A,3,"MTZ, Montroyal, Nandansons",23.45,24.05
3386460149105,"LACOSTE EAU DE LACOSTE BLANC L.12.12 M 1.6 EDT SPRAY WHITE",N/A,3,"Classic, MTZ, Paris",23.75,26.11
6291100131747,"AL HARAMAIN L'AVENTURE GOLD 6.8 EDP SP  ",N/A,3,"ET, General, MTZ",24,25.50
6291109270171,"WILD NEROLI LE MOTIF COLLECTION - Orientica  - EAU DE PARFUM SPRAY 2.9 oz / 87 ml",N/A,3,"MTZ, POTW, Perfume Price",24,26.17
7640496670214,"Tommy Hilfiger Impact Spark Eau De Toilette 100ml",N/A,3,"CBS, General, MTZ",24.55,26.31
6290171074250,"AFNAN 9PM 3.4 EDP L + 3.4 S/G + 3.4 BL + 5.0 BODY MIST  (128659)",N/A,3,"MTZ, Nandansons, POTW",25,26.75
6291100130450,"AL HARAMAIN AVENTURE 6.8 EDP L -  (119295)",Victoria's Secret,3,"MTZ, Nandansons, Perfume Price",25,26.44
6294015196467,"ARMAF "CLUB DE NUIT LION HEART" EDP SPR 3.6 L (Clean)",N/A,3,"Classic, MTZ, Perfume Price",25.5,27.89
6291106813029,"Al Haramain Amber Oud Ruby Eau De Parfum 60ml",N/A,3,"MTZ, Perfume Price, United",26.75,27.86
7640496670177,"TH-Tommy (M) Impact 3.4 oz edt spray",N/A,3,"Classic, ET, MTZ",28.75,28.93
3616304249693,"GUCCI BLOOM INTENSE 1.0 EDP L  (124252)",ATELIER DES ORS,3,"Classic, ET, MTZ",30,35.47
8052464891702,"SALVATORE FERRAGAMO BRIGHT LEATHER M 3.4 EDT SPRAY",Boucheron,3,"MTZ, Montroyal, POTW",30.2,31.82
6291106811421,"AL HARAMAIN "AMBER OUD GOLD" 4.0 OZ EDP SPR TSTR [MT]",N/A,3,"MTZ, Montroyal, Perfume Price",30,31.00
6291106814811,"AL HARAMAIN AMBER OUD GOLD 999.9(U)EXTRAIT DE PARFUM SP 2.53oz(LI FREE)(WITH ATOMIZER)               ",N/A,3,"MTZ, Paris, United",31,34.70
3614225358463,"Calvin Klein Women Edp Spray 100 ml",N/A,3,"MTZ, Montroyal, Perfume Plus",31.25,31.63
3386460149969,"LACOSTE ORIGINAL 3.3 EDP M  (127892)",N/A,3,"MTZ, Montroyal, Perfume Price",32,35.36
3614228830393,"HUGO BOSS Alive Wom EDP (80ml)",N/A,3,"General, MTZ, Perfume Price",32.5,40.52
8057971180929,"DOLCE & GABBANA INTENSO POUR HOMME TESTER 4.2 EAU DE PARFUM SPRAY",DOLCE & GABBANA,3,"Classic, MTZ, Spectrum",29.4,32.33
3760327810023,"AL HARAMAIN AMBER OUD EXCLUSIF EMERALD 2.0 EDP U  (119481)",N/A,3,"Classic, MTZ, Perfume Price",34,39.34
3614225944215,"CHLOE NOMADE(L) 1.7OZ EDT",N/A,3,"MTZ, Montroyal, Prestige Fragrances",36,39.54
3614272824966,"Yves Saint Laurent Black Opium Neon Eau De Parfum 30ml",Burberry,3,"Classic, Euro, MTZ",38.75,43.02
850050062301,"BB [W] BHARARA QUEEN 3.4 Oz EDP SPR+TRAVELO",N/A,3,"Classic, Fragrance Depot, MTZ",39.5,49.63
6291106814873,"AL HARAMAIN AMBER OUD AQUA DUBAI UNISEX 3.4 OZ EXTRAIT DE PARFUM",N/A,3,"MTZ, Perfume Plus, United",38.5,39.64
6291100133482,"AL HARAMAIN AMBER OUD ULTRA VIOLET(W)EDP SP 6.7oz(LI FREE)(With Refillable Atomizer)                 ",N/A,3,"MTZ, PWW, Perfume Center",39.75,43.45
783320416101,"MAN TERRAE ESSENCE 3.4 EDP M",N/A,3,"MTZ, Perfume Center, United",39.75,45.73
85715166685,"ABERCROMBIE & FITCH FIERCE 2PC 3.4 SPR, 10ML MINI (M)",N/A,3,"CBS, Classic, MTZ",40,50.08
783320402746,"OMNIA CORAL W EDT 40ML",N/A,3,"MTZ, Paris, Perfume Center",40,41.31
195106001232,"Tory Burch Divine Moon Wom EDP (90ml)",N/A,3,"CBS, MTZ, Perfume Center",40,44.25
3760265190522,"Mancera Paris Gold Intensitive Aoud Eau de Parfum 120ml",N/A,3,"Classic, Fragrance Depot, MTZ",40,50.47
3614229395709,"CHLOE NOMADE NATURELLE WOMAN 2.5 EDP SP  ",Chlo�,3,"Fragrance Depot, MTZ, PWW",41,54.13
3614273919418,"GOOD FORTUNE 3.0 EDP L + MINI  (123758)",N/A,3,"Classic, MTZ, Nandansons",41,46.17
3616304679452,"BB HERO PARFUM 50ML",N/A,3,"Acme, MTZ, Paris",37.6,42.85
3605973073678,"CHROME by AZZARO 3PC 3.4 EDT SPR, 2.5 S/G, MINI (M)",N/A,3,"Classic, MTZ, Perfume Price",36,39.64
3346470143074,"GUERLAIN L'HEURE BLEUE 2.5 EAU DE TOILETTE SPRAY FOR WOMEN",N/A,3,"MTZ, Nandansons, TJS",42,45.43
850050062004,"BHARARA VIKING DUBAI ( M ) PARFUM SP 3.4 OZ",N/A,3,"Classic, MTZ, Paris",42,44.81
850049716369,"Tester Michael Kors Pour Femme 3.4 EDP Sp Women",N/A,3,"Classic, MTZ, Montroyal",38.5,44.50
850049716239,"Tester Michael Kors Pour Homme 3.4 EDP Sp Men",N/A,3,"Classic, MTZ, Montroyal",38,44.40
8011003890842,"VERSACE EROS ENERGY 3.4 EDT SPRAY TESTER (M)",N/A,3,"MTZ, Nandansons, Paris",41.7,48.21
3760265194339,"FABULOUS YUZU - Mancera - EAU DE PARFUM SPRAY  4.0 OZ Women",N/A,3,"Fragrance Depot, MTZ, TJS",45,53.71
3616303459673,"CHLOE NOMADE JASMINE NATURELLE INTENSE 2.5  EDP L  (126199)",N/A,3,"Fragrance Depot, MTZ, Montroyal",47,55.84
3423222092689,"NARCISO RODRIGUEZ For Her EDP (100ml+BL 50ml+PS10ml)",N/A,3,"CBS, MTZ, QFG",48,58.90
3760265193943,"MANCERA Lovely Wom EDP (120ml)",N/A,3,"Classic, MTZ, PWW",49,60.81
3423478452657,"Dolce & Gabbana The Only One Eau De Parfum for Women | 3.3 oz / 100 ml - Spray",Dolce & Gabbana,3,"Fragrance Depot, MTZ, Montroyal",49.5,57.20
3760265194100,"MANCERA OF THE WILD - Mancera - EAU DE PARFUM  SPRAY 4.0 oz",N/A,3,"Fragrance Depot, MTZ, TJS",50,58.91
850051043026,"JO MILANO [M] GAME OF SPADES "BOSTON" 3.4 Oz PARFUM SPR [BLACK]",N/A,3,"Classic, MTZ, United",49.5,51.43
3349668614585,"Paco Rabanne Phantom Edp Spray 50 ml",N/A,3,"Classic, ET, MTZ",46,51.40
6294015150766,"FLAVIA VIA BELLE 3.4 EDP L  (127164)",N/A,3,"MTZ, PWW, Perfume Center",9,10.26
85715267245,"HOLLISTER CANYON SKY 3.4oz EDP SP (L)..",N/A,3,"ET, PWW, Perfume Center",11,11.41
6291106066722,"Lattafa Ramz Lattafa Silver Eau de Parfum 100ml",N/A,3,"French, PWW, United",9.8,10.55
6291107459264,"MAISON ALHAMBRA KISMET 3.4 EDP L  (123407)",N/A,3,"MTZ, PWW, United",8.5,9.83
85715267030,"Hollister Canyon Escape Eau De Toilette 100ml",N/A,3,"PWW, Perfume Center, Perfume Price",11.2,12.41
6290360590868,"Asdaaf Ameerat Al Arab Prive Rose Eau de Parfum 100ml",Victoria's Secret,3,"ET, French, PWW",9.8,11.24
6293708012145,"AJMAL [W] D`LIGHT 2.5 Oz EAU DE PARFUM SPR",N/A,3,"Fragrance Depot, PWW, Perfume Center",11,15.21
85805242718,"Elizabeth Arden Green Tea Sakura Blossom Eau De Toilette 100ml",N/A,3,"BS, Nandansons, PWW",7.5,9.29
614514228029,"RASASI ENTEBAA M 3.4 OZ EDP SP.",N/A,3,"Fragrance Depot, PWW, United",13.82,19.66
6291107459080,"AL HAMBRA ANARCH 100ML EDP SPRAY",N/A,3,"Gift Express, MTZ, PWW",9.25,11.12
6290362340980,"MAISON ALHAMBRA - YOUR TOUCH INTENSE 3.4 EDP SP.",N/A,3,"French, MTZ, PWW",10,12.05
614514132012,"RASASI FAQAT LIL RIJAL 1.7 EAU DE PARFUM SPRAY FOR MEN",N/A,3,"French, PWW, United",12.25,15.28
614514152010,"RASASI KUN MUKHTALIFAN(M)EDP SP 3.38oz(LI FREE)                                                      ",N/A,3,"French, PWW, Perfume Center",11.25,13.17
608940563694,"KENNETH COLE BLUE M EDT/S 1.7",N/A,3,"PWW, Perfume Center, QFG",10,12.08
6291107455365,"LATTAFA QAED AL FURSAN (M) EDP 90 ml",N/A,3,"French, PWW, Paris",11,13.88
8432521371185,"PARIS CORNER CHARUTO TOBACCO VANILLE 3.4 EAU DE PARFUM SPRAY",Calvin Klein,3,"Gift Express, MTZ, PWW",12,14.67
5060426152207,"Sarah Jessica Parker Nyc Crush Eau de Parfum 100ml",N/A,3,"MTZ, PWW, Paris",8,13.72
3610400038380,"LOMANI [W] AB SPIRIT MILLIONAIRE "NAEIM" 3.3 Oz PARFUM SPR [WHITE-PINK BOX]",N/A,3,"BS, MTZ, PWW",15,15.00
6291108735619,"MAISON ALHAMBRA THE CHANT 3.4 EDP U  (123852)0",N/A,3,"MTZ, PWW, United",11.5,13.90
6291107456065,"RA'ED LUXE - Lattafa  - EAU DE PARFUM SPRAY 3.4 oz",N/A,3,"MTZ, PWW, Perfume Price",9.65,11.97
614514253069,"RASASI [W] JUNOON SATIN WOMEN 1.67 Oz EAU DE PARFUM SPR [GOLD BOX]",N/A,3,"MTZ, PWW, United",11,17.67
608940585054,"STEVE MADDEN GOLDIE(W)EDP SP 3.4oz                                                                   ",N/A,3,"MTZ, PWW, QFG",12,14.54
6292257586916,"ANFAR SECRET OUD M 3.4 EDP SPRAY ",N/A,3,"POTW, PWW, Perfume Plus",13.5,14.94
85715321916,"GUESS 1981 INDIGO ( W ) EDT SP 3.4 OZ",N/A,3,"Heritage, PWW, United",13.5,15.01
614514338018,"RASASI QASAMAT-BAREEQ M 2.2 EDP SP.",PERRIS MONTE CARLO,3,"French, PWW, United",14.5,18.07
3423473020264,"Dolce & Gabbana Light Blue EDT for Women | 1.6 oz / 50 ml",Dolce & Gabbana,3,"Network, Perfume Plus, Prestige Fragrances",28.5,30.11
6291104733824,"NIGHT DE PARIS INTENSO 3.4 EDP M  (122835)",N/A,3,"Montroyal, PWW, Perfume Plus",27.75,28.91
6291104734753,"NIGHT DE PARIS LONDON 3.4 EDP L  (124793)",N/A,3,"Fragrance Depot, MTZ, Perfume Plus",23,28.17
8052464891306,"Salvatore Ferragamo Signorina W 3.4 edp  spr",N/A,3,"Classic, Paris, Perfume Plus",30,31.25
8005610328706,"GUCCI RUSH L 2.5 EDT SPRAY TESTER",N/A,3,"Classic, POTW, Perfume Plus",32.5,33.29
3274870303364,"GIVENCHY POUR HOMME BLUE LABEL(M)EDT SP 3.4oz(NEW PACK)(LI FREE)                                     ",Givenchy,3,"General, Montroyal, Perfume Plus",32.5,33.54
3616303423841,"Daisy Ever So Fresh 2.5 OZ EDP SP",ATELIER,3,"CBS, Nandansons, Perfume Plus",37.25,40.04
3614273628983,"ARMANI STRONGER WITH YOU  ONLY 3.4 EDT M",N/A,3,"CBS, Classic, Perfume Plus",48,55.92
3423473020639,"D&G POUR FEMME 3.3 EDP SPR (W)",N/A,3,"CBS, Perfume Plus, Spectrum",38,49.25
8411061869376,"CAROLINA HERRERA "212 VIP BLACK" 3.3 OZ EDP SPR [M]",N/A,3,"Fragrance Depot, Montroyal, Perfume Plus",61.5,62.83
3349668596348,"PACO RABANNE PHANTOM 5.1 EDT M",N/A,3,"Network, Perfume Plus, United",65,67.54
3614273650403,"LANCOME LA NUIT TRESOR 2022 EDP 100ML ",N/A,3,"Classic, PWW, Perfume Plus",69.25,76.59
8411061786161,"CH MEN 6.8 ( Men ) EDT SP 6.8 OZ - White Box",N/A,3,"General, Montroyal, Perfume Plus",63.4,73.19
3346131402007,"TERRE D HERMES ( M ) EDT SP 6.7 OZ",N/A,3,"General, PWW, Perfume Plus",76.75,85.75
810876037655,"Kids-Captain Marvel 3.4 edp spr",N/A,3,"BS, Paris, Perfume Price",2.75,4.86
883991088956,"XOXO LUV W BODY SPRAY 8.0",N/A,3,"Perfume Price, QFG, United",3.25,3.92
719346621236,"Britney Spears Curious Fine Fragrance Mist 236ml",N/A,3,"PWW, Perfume Price, United",3.4,4.81
608940577509,"VINCE CAMUTO AMORE W BODY SPRAY 8.0        ",Elemis,3,"BS, Perfume Price, QFG",3.5,4.75
608940577516,"VINCE CAMUTO BELLA W BODY SPRAY 8.0        ",N/A,3,"BS, Perfume Price, QFG",3.5,4.75
663350092783,"AIR VAL DISNEY ENCANTO 3.4 OZ EDT",N/A,3,"ET, General, Perfume Price",5.5,5.80
8411114082592,"PRINCESS BELLE ( Kids ) EDT SP 3.4 OZ - 8259",N/A,3,"BS, Perfume Price, United",5.5,5.55
663350092752,"DISNEY MOANA ( Kids ) EDT SP 3.4 OZ - 9275",N/A,3,"General, Perfume Price, United",5.5,5.93
3351500020331,"AZZARO CHROME M BODY SPRAY 5.1",N/A,3,"Perfume Price, QFG, United",6,6.86
6290360599779,"LATTAFA STOP WAIT GO FOR KIDS 2.5 EDP  (128574)",N/A,3,"Elegance, French, Perfume Price",7.4,8.11
608940584309,"PARIS HILTON LOVE RUSH 3.4 EDP L TST  (124655)",N/A,3,"MTZ, Perfume Price, QFG",8,9.00
3700134409935,"MY UNPREDICTABLE Women By Glenn Perri EDP SP 3.4 OZ ( France ) - Close Out",N/A,3,"BS, Paris, Perfume Price",9.5,10.50
719346263443,"CURVE FOREST WOODS(M)EDC SP 4.2oz(LI FREE)                                                           ",N/A,3,"PWW, Perfume Center, Perfume Price",9.6,10.34
8433982022425,"Benetton Sisterland Green Jasmine 2.7 EDT Sp + 2.5 B/L Women Set",Benetton,3,"ET, General, Perfume Price",10.5,10.70
3605973050914,"GIORGIO ARMANI [U] 2 PCS MINI SET ACQUA DI GIO 0.17 Oz EDT+ACQUA DI GIOIA 0.17 Oz EDP [MINI SET]",N/A,3,"Euro, Nandansons, Perfume Price",11,11.78
719346264662,"GREY FLANNEL EDT SP 4oz+3.4oz A/SB+3.4oz S/G",N/A,3,"BS, General, Perfume Price",12,12.58
6290171002130,"AFNAN PURE MUSK (W) EDP 100ML",N/A,3,"MTZ, POTW, Perfume Price",10.5,11.00
614514238011,"RASASI WOODY 2.0 EDP M  (125248)",N/A,3,"MTZ, Perfume Price, Yossi",10,14.88
810101501586,"NICKI MINAJ MINAJESTY ( W ) EDP SP 3.4 OZ",N/A,3,"BS, Paris, Perfume Price",14.5,17.50
3610400037789,"LOMANI [M] AB SPIRIT MILLIONAIRE OUD COLLECTION 3.3 Oz PARFUM SPR",N/A,3,"BS, MTZ, Perfume Price",13.5,14.21
85715320377,"GUESS "SEDUCTIVE HOMME NOIR" 3.4 OZ EDT SPR [M]",N/A,3,"Paris, Perfume Price, United",14.75,15.35
6423080731161,"ARD AL ZAAFARAN TAJ AL MALIK  THE KING CROWN MEN ROLL ON PERFUME OIL 0.34 OZ",N/A,3,"Perfumora, Spectrum, United",2,2.25
6290362342496,"ARD AL ZAAFARAN YARA ROLL ON PERFUME 0.34 OZ -NEW UCP",N/A,3,"Euro, Perfumora, Spectrum",1.5,2.02
3605972698827,"RALPH LAUREN RALPH'S CLUB (M) PARFUM 10ML MINIATURE",N/A,3,"MTZ, Perfumora, Spectrum",9,9.00
6291108730164,"AL HAMBRA L IMPRESSIO POUR FEMME 100ML EDP SPRAY",N/A,3,"MTZ, Perfumora, Spectrum",9,9.36
6291106064834,"LATTAFA - ROUAT AL MUSK 3.4 EDP SP.",N/A,3,"PWW, Perfumora, Spectrum",8.65,10.24
7611160127594,"SWISS ARMY ROCK M EDT 100ML",N/A,3,"General, Perfumora, Spectrum",10.5,12.17
6291107456393,"ASDAAF MAJD AL SULTAN (M) EDP 100ML",N/A,3,"French, Perfumora, Spectrum",10.75,10.83
6290360599182,"MAISON ALHAMBRA MYSTERIOUS AMBER (U) EDP 80ML",MAISON ALHAMBRA,3,"MTZ, Perfumora, Spectrum",13,13.50
6293708015634,"Ajmal Amaze by Ajmal Eau de Parfum Spray 2.5 oz",N/A,3,"MTZ, Perfumora, Spectrum",15,15.24
6291108733790,"LATTAFA SUTOOR 3.4 EAU DE PARFUM SPRAY FOR WOMEN",N/A,3,"Euro, Perfumora, Spectrum",10.5,13.57
7640171191140,"BENTLEY "MOMENTUM UNLIMITED" EDT SPR 3.4 M (Clean)",N/A,3,"MTZ, Perfumora, Spectrum",16.5,16.92
3386460141277,"COACH GREEN ( Men ) EDT SP 1.35 OZ",CARTIER,3,"Heritage, Perfumora, Spectrum",15.8,18.07
8011003838226,"MOSCHINO Fresh Gold Wom EDP TST (100ml)",N/A,3,"MTZ, Perfumora, Spectrum",17,18.42
6293708017485,"AJMAL EVOKE MIDNIGHT 3.0 EDP M  (126125)",N/A,3,"MTZ, Perfumora, Spectrum",19,19.00
3760269841857,"LOLITA LEMPICA MON EAU 1.7 EDP L  (111930)",PENHALIGON'S,3,"MTZ, Perfumora, Spectrum",19,20.35
3386463023624,"BURBERRY BRIT 1.7 EDT M  (100672)",N/A,3,"MTZ, Perfumora, Spectrum",18,19.67
6293708011124,"*AJMAL [W] ARISTOCRAT 2.5 Oz EAU DE PARFUM SPR [PURPLE BOX]",N/A,3,"PWW, Perfumora, Spectrum",20.5,22.16
6290360592046,"LATTAFA PRIDE LA COLLECTION - 1886 (CAR) 100ML EDP SPRAY",N/A,3,"French, MTZ, Spectrum",18,24.77
8057971180042,"DG DOLCE SHINE EDP 75ML",N/A,3,"General, Perfume Price, Spectrum",35,38.74
5045493329011,"BURBERRY My Burberry Black Wom EDP (90ml)",N/A,3,"Fragrance Depot, PWW, Spectrum",49.25,59.25
8011003893263,"VERSACE BRIGHT CRYSTAL ABSOLU L 4PCSET 3.0 *EDP* SPRAY / 3.4 oz BL / 3.4 oz SGEL / VERSACE DESIGNED POUCH *DISPLAY BOX*",N/A,3,"CBS, Sanya, Spectrum",55,55.70
6293708006755,"AJMAL [U] SANTAL WOOD 3.4 Oz EAU DE PARFUM SPR",N/A,3,"Fragrance Depot, PWW, Spectrum",57,64.67
3605972697028,"POLO BLUE - Ralph Lauren - PARFUM  SPRAY 2.5 oz / 75 ml",N/A,3,"Paris, QFG, TJS",32.5,36.75
3760022730466,"JULIETTE H GUN Sunny Side Up INC EDP (100ml)",L.A. Looks,3,"Classic, Fragrance Depot, TJS",43.25,48.61
3770000002775,"Juliette Has A Gun Not A Perfume Eau De Parfum 100ml",N/A,3,"CBS, Nandansons, TJS",45.7,50.24
3760265191611,"MANCERA "COCO VANILLE" 4.0 OZ EDP SPR [U]",N/A,3,"Classic, Montroyal, TJS",52.6,58.68
854357003593,"Completely Clean - Completely Bare 8 oz Spray Hand Sanitizer",N/A,3,"Paris, Sanya, United",0.25,0.68
608940577325,"KENNETH COLE MANKIND HERO M BODY SPRAY 6.0",N/A,3,"PWW, QFG, United",3.5,4.50
883991110909,"KENNETH COLE WHITE W BODY SPRAY 8.0",N/A,3,"PWW, QFG, United",3.5,4.63
883991111470,"TOMMY BAHAMA VERY COOL W BODY SPRAY 8.0",N/A,3,"PWW, QFG, United",3.5,4.97
883991110916,"VINCE CAMUTO W BODY SPRAY 8.0",N/A,3,"PWW, QFG, United",3.5,4.97
883991121820,"KENNETH COLE MANKIND/KENNETH COLE ALL OVER BODY SPRAY 6.0 OZ (170 ML) (M)",N/A,3,"PWW, QFG, United",3.5,5.06
883991093394,"KENNETH COLE VINTAGE BLACK M BODY SPRAY 6.0  ",N/A,3,"PWW, QFG, United",3.5,4.87
8411114087153,"EAU MY UNICORN KIDS EDT SP 3.4 OZ - 87153",N/A,3,"General, Paris, United",5.5,6.21
6426185651068,"Lattafa Pure Oudi 2 Piece Gift Set: Eau de Parfum 100ml - Deodorant Spray 50ml",N/A,3,"Elegance, French, United",6.65,8.53
3349668597079,"OLYMPEA GIFTSET..50ML / 1.7OZ EDP..75ML / 2.5OZ BODY LOTION",N/A,3,"Classic, Perfume Center, Perfume Center Sets",46,48.70
3614273662475,"ARMANI Acqua Di Gio Men EDP  REFILLABLE  (75ml)",N/A,3,"CBS, Classic, TJS",53.75,54.95
3760260456135,"VANILLA CAKE - Montale - EAU DE PARFUM SPRAY 3.3 oz / 100 ml",N/A,3,"Classic, Fragrance Depot, PWW",54.5,59.19
850051043071,"JO MILANO [M] GAME OF SPADES "YELLOW SAPPHIRE" 3.4 Oz PARFUM SPR",N/A,3,"Classic, MTZ, United",52.5,54.86
3349668604654,"Paco Rabanne Phantom 2 Piece Gift Set: Eau de Toilette 100ml - Eau de Toilette 20ml",N/A,3,"CBS, Classic, United",56,59.45
3614273261432,"VALENTINO UOMO BORN IN ROMA YELLOW DREAM(M.)EDT SP 1.7oz(LI FREE)                                    ",N/A,3,"Acme, Classic, PWW",50.5,57.19
