UPC,Item Name,Brand,Vendors,Vendor List,Min Price,Avg Price
88300049189,"CK1  0.5 ( Unisex ) EDT SP 0.5 OZ - Mini",N/A,3,"Nandansons; NYB; Paris",4.5,5.70
603531240923,"Vicky Tiel Femme Absolue Eau De Parfum for Women | 3.4 oz / 100 ml - Spray",N/A,3,"Aairie; Mod; Elegance",4.5,4.80
883991121806,"JESSICA SIMPSON SIGNATURE W BODY SPRAY 8.0",N/A,3,"United; Perfume Price; BS",4.5,4.93
875990000985,"BLACK IS BLACK SPORT MEN 3.4 EDT SP   ",N/A,3,"Aairie; ET; BS",4.7,4.89
875990001043,"BLACK IS BLACK SELECT (M) EDT SP 3.4oz",N/A,3,"Aairie; BS; ET",4.7,4.96
875990001012,"BLACK IS BLACK [M] MODERN OUD 3.4 Oz EDT SPR",N/A,3,"Aairie; ET; BS",4.7,4.98
3562700373152,"TESTER JAGUAR BLACK (M) 3.3 EDT SP",N/A,3,"TJS; MTZ; NYB",4.75,5.50
7640111495499,"JAGUAR BLUE 3.4 EDT M TST NO CAP  (109005)",SALVATORE FERRAGAMO,3,"TJS; MTZ; Cosmo",4.75,5.09
7640111493716,"JAGUAR RED 3.4 EDT M TST NO CAP  (105718)",N/A,3,"TJS; Cosmo; MTZ",4.75,5.60
883991129376,"PARIS HILTON GOLD RUSH W BODY SPRAY 8.0",N/A,3,"PWW; United; BS",4.75,5.06
608940583807,"PARIS HILTON PINK RUSH W BODY SPRAY 8.0",N/A,3,"PWW; United; Perfume Price",4.75,5.00
883991121783,"KENNETH COLE BLACK W BODY SPRAY 8.0",N/A,3,"PWW; United; Perfume Price",4.75,5.33
608940577516,"VINCE CAMUTO BELLA W BODY SPRAY 8.0        ",N/A,3,"Perfume Price; BS; United",4.75,4.92
875990001036,"BLACK IS BLACK VENOM (M) EDT SP 3.4oz",N/A,3,"Perfume Price; BS; ET",4.75,5.21
719346164191,"JUICY COUTURE - EDP .33 OZ ROLLER BALL L",N/A,3,"Nandansons; Perfume Center; PWW",5,5.33
3386460133340,"JIMMY CHOO I WANT CHOO FOREVER (L) MINI EDP 4.5 ml",Dolce & Gabbana,3,"Nandansons; Perfume Price; Gift Express",5,6.53
8433982002397,"BENETTON UNITED AIM HIGH 3.4 EDT M TST  (114371)",N/A,3,"MTZ; Haz; Montroyal",5,5.91
810876035323,"Disney Princess Cinderella Castle Eau De Toilette 100ml",N/A,3,"Paris; BS; Classic",5,6.29
5425017736011,"CUBA TATTOO EDP SPR 3.4 L",N/A,3,"PWW; Montroyal; Elegance",5,5.03
752084301565,"WHITE POINT(W)EDP SP 3.4oz(LI FREE)                                                                  ",N/A,3,"PWW; Perfume Center; Perfume Price",5,5.65
85715322258,"GUESS 1981 LOS ANGELES(W)8.4oz FRAGRANCE MIST(LI FREE)                                               ",N/A,3,"PWW; Perfume Center; United",5,5.82
85715324290,"GUESS SEDUCTIVE BLUE(W)8.4oz Fragrance Mist(LI FREE)                                                 ",N/A,3,"PWW; Perfume Center; United",5,5.82
85715326928,"GUESS LOVE SUNKISSED FLIRTATION(W.)FRAGRANCE MIST 8.4oz(LI FREE)                                     ",N/A,3,"PWW; Perfume Center; United",5,5.82
85715327116,"GUESS IBIZA RADIANT SHIMMER(W)8.4oz FRAGRANCE MIST(LI FREE)                                          ",N/A,3,"PWW; Perfume Center; United",5,5.89
85715320568,"GUESS(W)8.4oz Fragrance Mist(LI FREE)                                                                ",N/A,3,"PWW; Perfume Center; United",5,5.99
85715321572,"GUESS 1981(W)8.4oz Fragrance Mist(LI FREE)                                                           ",N/A,3,"PWW; Perfume Center; United",5,6.16
85715320261,"GUESS SEDUCTIVE NOIR (W) 250ML BODY MIST",N/A,3,"PWW; Perfume Center; United",5,5.99
752084301763,"DOUBLE DIAMOND 3.3 OZ EDP SPR [W]",FERRAGAMO,3,"Perfume Price; Montroyal; United",5,5.25
5425017733539,"CUBA STRASS JUNGLE ZEBRA L 3.4 EDP SPRAY",ASDAAF,3,"Paris; Elegance; PWW",5,5.38
5425017735946,"CUBA [M] LAS VEGAS 3.3 Oz EDT SPR",N/A,3,"Elegance; PWW; General",5,5.50
85715326935,"GUESS LOVE SHEER ATTRACTION (W) 250ML BODY MIST",N/A,3,"PWW; Perfume Center; United",5.25,5.92
5425017735861,"CUBA [M] PRESTIGE LEGACY 3.0 Oz EDT SPR",MAISON ALHAMBRA,3,"PWW; Perfume Center; General",5.25,6.16
85715326911,"GUESS LOVE ROMANTIC BLUSH(W.)(T)FRAGRANCE MIST 8.4oz                                                 ",N/A,3,"PWW; Perfume Center; United",5.25,6.02
85715326904,"GUESS LOVE PASSION KISS(W)FRAGRANCE MIST 8.4oz(LI FREE)                                              ",N/A,3,"PWW; Perfume Center; United",5.25,6.02
85715326942,"GUESS LOVE NIRVANA DREAM(W)(T)FRAGRANCE MIST 8.4oz(LI FREE)TESTER                                    ",N/A,3,"PWW; Perfume Center; United",5.25,6.02
85715327123,"GUESS MIAMI VIBES SHIMMER(W)8.4oz FRAGRANCE MIST(LI FREE)                                            ",N/A,3,"PWW; Perfume Center; United",5.25,6.02
85715327130,"GUESS MYKONOS BREEZE SHIMMER (W) 250ML BODY MIST",N/A,3,"PWW; Perfume Center; United",5.25,6.02
5425017735748,"CUBA PRESTIGE BLACK ( Men ) EDT SP 3.0 OZ",N/A,3,"PWW; Perfume Center; Elegance",5.25,6.07
715387810028,"United Colors of Benetton Inferno Paradiso Blue EDT for Men | 3.3 oz / 100 ml - SPR",United Colors of Benetton,3,"Perfume Center; PWW; MTZ",5.25,6.31
5012209042441,"Coty L'aimant Eau De Toilette 50ml",BENEFIT,3,"Nandansons; Cosmo; Gift Express",5.45,5.85
663350092776,"DISNEY PRINCESS MULAN ( Kids ) EDT SP 3.4 OZ - 9277",N/A,3,"Nandansons; MTZ; United",5.45,5.50
663350092912,"MARVEL VENOM 3.4 EDT M  (131406) - Spain",N/A,3,"Nandansons; MTZ; BS",5.45,5.49
7611160127785,"SWISS ARMY Victorinox  Black Steel Men TST EDT (100ml)",MILLEFIORI MILANO,3,"OniEssence; Premier; MTZ",5.5,6.50
3386460078344,"COACH NEW YORK/COACH EDP 0.15 OZ (4.5 ML) (W)",N/A,3,"Nandansons; Aairie; Gift Express",5.5,5.88
663350095197,"DISNEY STITCH & ANGEL 3.4 EAU DE TOILETTE SPRAY",DISNEY,3,"Nandansons; Perfume Price; BS",5.5,5.53
663350095593,"MARVEL DEADPOOL 3.4 EAU DE TOILETTE SPRAY.",MARVEL,3,"Nandansons; BS; United",5.5,5.63
663350092905,"AIR VAL GUARDIANS OF THE GALAXY 3.4 OZ EDT",N/A,3,"Nandansons; BS; United",5.5,5.50
663350092813,"KIDS  HULK  AIR VAL EDT SP 3.4oz",N/A,3,"Nandansons; Paris; General",5.5,6.00
663350095616,"MARVEL WOLVERINE 3.4 EAU DE TOILETTE SPRAY",MARVEL,3,"Nandansons; BS; United",5.5,5.58
810876033275,"Disney Cinderella Pink Slipper Eau De Parfum 60ml",MALIN+GOET,3,"MTZ; Montroyal; BS",5.5,6.25
614514402023,"RASASI FATTAN W 1.7 EDP SP.",PERRIS MONTE CARLO,3,"PWW; Perfume Center; Fragsense",5.5,6.26
85715326973,"GUESS SEXY SKIN SOLAR WARMTH(W)8.4oz Fragrance Mist(LI FREE)                                         ",N/A,3,"PWW; Perfume Center; United",5.5,6.28
5425039222073,"CUBA AUTHENTIC TASTY 3.4 EDP L  (124579)",N/A,3,"PWW; Perfume Center; Montroyal",5.5,6.49
8054609782296,"PINK SUGAR W BODY SPRAY 8.0",N/A,3,"United; Cosmo; Perfume Price",5.5,5.66
810876035590,"DISNEY FROZEN II ELSA EDT SP 3.4oz",N/A,3,"United; MTZ; Classic",5.5,6.99
810876033251,"Disney Cinderella Blue Slipper Eau De Parfum 60ml",Malin + Goetz,3,"MTZ; Montroyal; BS",5.5,6.25
5425039222059,"CUBA  AUTHENTIC "MYSTIC" EDP 3.4 OZ SPR [W]",N/A,3,"PWW; Perfume Center; Montroyal",5.6,6.39
88300188468,"CALVIN KLEIN CK ONE (U) 200ML BODY WASH",N/A,3,"Nandansons; MTZ; Gift Express",5.64,5.91
8011003993871,"Gianni Versace Versace Bright Crystal EDT for Women | 0.17 oz / 5 ml (mini)",Gianni Versace,3,"Nandansons; Cosmo; Classic",5.75,6.06
3614223111923,"CHLOE NOMADE 0.17 EAU DE PARFUM MINI FOR WOMEN",Viktor & Rolf,3,"Nandansons; Euro; Gift Express",5.75,6.78
85715323057,"GUESS BELLA VITA (W) 250ML BODY MIST",N/A,3,"PWW; Perfume Center; United",5.75,6.73
85715326553,"GUESS BELLA VITA ROSA (W) 250ML BODY MIST",N/A,3,"PWW; Perfume Center; United",5.75,6.55
85715326591,"GUESS BELLA VITA SHIMMER (W) 250ML BODY MIST",N/A,3,"PWW; Perfume Center; United",5.75,6.55
85805534400,"SUNFLOWERS SUMMER BLOSSOM - EDT 3.3 OZ SP L   ",N/A,3,"PWW; Perfume Center; United",5.75,7.32
844061004474,"DADDY YANKEE DYAMANTE W 100ML",N/A,3,"PWW; Cosmo; MTZ",5.75,7.44
752084304542,"JOSEPH PRIVE [W] FLAUNT 3.4 Oz EDP SPRAY [PINK]",N/A,3,"Aairie; Perfume Price; Classic",5.85,7.73
719346021654,"GREY FLANNEL - EDT 1.0 OZ M",N/A,3,"PWW; Perfume Center; Cosmo",5.85,6.64
3760269849372,"LOLITA LEMPICKA SWEET(W)EDP SP 15ml                                                                  ",N/A,3,"Perfume Center; MTZ; PWW",5.93,6.32
7611160127761,"SWISS ARMY Morning Dew Wom EDT TST(100ml)",MILLEFIORI MILANO,3,"OniEssence; MTZ; ET",6,6.25
719346218078,"Christian Audigier Ed Hardy Body Lotion for Women | 6.8 oz / 200 g",Christian Audigier,3,"Nandansons; Cosmo; NYB",6,6.22
85805574031,"WHITE TEA MANDARIN BLOSSOM EDT SP 1.7oz",N/A,3,"Nandansons; Perfume Center; PWW",6,8.21
827755000648,"BRUT SPECIAL RESERVE(M)EDC SP 3.4oz(LI FREE)                                                         ",N/A,3,"Luxury; PWW; Perfume Center",6,7.16
85805785048,"Elizabeth Arden Arden Beauty Eau de Parfum 30ml",N/A,3,"PWW; ET; Perfume Center",6,6.77
85805757847,"Elizabeth Arden Sunflowers EDT for Women | 1.7 oz / 50 ml",N/A,3,"Nandansons; Cosmo; Perfume Center",6,6.50
85715671073,"FCUK HIM EDT 100ML",N/A,3,"Nandansons; PWW; Paris",6,7.97
85715671042,"FCUK HER EDT 100ML",N/A,3,"Nandansons; Paris; Perfume Center",6,7.13
5425017735960,"CUBA GOLD 2pcSET EDT SPR 3.4 M + EDT SPR 1.17 M",N/A,3,"PWW; Perfume Center; Elegance",6,6.76
85715327062,"GUESS SEXY SKIN METALLIQUE CHAMPAGNE(W)8.4oz Fragrance Mist(LI FREE)                                 ",N/A,3,"PWW; Perfume Center; United",6,6.78
85715327079,"GUESS SEXY SKIN METALLIQUE MOJITO(W)8.4oz Fragrance Mist(LI FREE)                                    ",N/A,3,"PWW; Perfume Center; United",6,6.78
85715327055,"GUESS SEXY SKIN METALLIQUE ROSE(W)8.4oz Fragrance Mist(LI FREE)                                      ",N/A,3,"PWW; Perfume Center; United",6,6.73
3616304072444,"ETERNITY 0.33 EAU DE PARFUM SPRAY FOR WOMEN",N/A,3,"Perfume Center; Fragsense; POTW",6,6.68
7640163971521,"GRES CABOTINE L 3.4 EDP SPRAY TESTER",N/A,3,"NYB; POTW; MTZ",6,6.42
6423080727874,"LATTAFA YARA 1.5 L BODY LOTION  (118890)",N/A,3,"MTZ; Gift Express; Fragsense",6,6.40
746480087703,"NICOLE MILLER EDP SP 3.4oz",XERJOFF,3,"Nandansons; BS; Classic",6.25,7.06
5425039221120,"Cuba Trio 2 by Cuba for Men - 3 Pc Gift Set 1.17oz Cuba Winner EDT Spray, 1.17oz Cuba Shadow EDT Spray, 1.17oz Cuba Prestige Black EDT Spray",N/A,3,"PWW; Perfume Center; United",6.25,6.91
3610400037963,"LOMANI GOLD OUD (M) EDP SP 3.4oz",N/A,3,"Perfume Center; PWW; BS",6.25,6.97
5425039221106,"Cuba Trio 1 by Cuba for Men - 3 Pc Gift Set 1.17oz Cuba Gold EDT Spray, 1.17oz Cuba Royal EDT Spray, 1.17oz Cuba VIP EDT Spray",N/A,3,"Perfume Center; PWW; United",6.25,6.92
31655509457,"DAISY By MARC JACOBS 4ML EDT MINIATURE SPLASH",N/A,3,"Nandansons; Euro; Gift Express",6.4,7.82
752084306461,"TERRITOIRE [M] DESIRE 3.4 Oz EDP SPR",N/A,3,"Aairie; Perfume Price; United",6.5,7.20
752084307130,"TERRITOIRE [M] GOLD "79" 3.4 Oz EDP SPR",N/A,3,"Aairie; Perfume Price; United",6.5,7.20
752084305938,"TERRITOIRE [M] PLATINUM 3.4 Oz EDP SPR",N/A,3,"Aairie; Perfume Price; United",6.5,7.20
752084307819,"TERRITOIRE [M] COBALT 3.4 Oz EDP SPR [NEW]",N/A,3,"Aairie; Perfume Price; United",6.5,7.20
752084307826,"TERRITOIRE [M] SPORT "T" 3.4 Oz EDP SPR",N/A,3,"Aairie; Perfume Price; United",6.5,7.20
810876037068,"Lamborghini Mitico M 3.4 edt spr",N/A,3,"Source; Fragrance Depot; BS",6.5,7.55
85715950529,"DKNY GOLDEN DELICIOUS(W)FRAGRANCE MIST 8.4oz(LI FREE)                                                ",N/A,3,"Perfume Center; PWW; United",6.5,7.26
719346021807,"GREY FLANNEL 4.0 EDT SPR TESTER (MEN)",N/A,3,"Perfume Center; Montroyal; Classic",6.5,8.21
85715950512,"DKNY beDELICIOUS FRESH BLOSSOM(W)FRAGRANCE MIST 8.4oz(LI FREE)                                       ",N/A,3,"Perfume Center; PWW; United",6.5,7.26
715387810011,"PARADISO INFERNO PINK (by PERF HOLDING) 3.4 EDT L  (107674)",N/A,3,"Perfume Center; PWW; United",6.5,8.69
85805268749,"Arden Green Tea edp vapo",N/A,3,"United; Cosmo; Nandansons",6.6,8.82
6291108737910,"LATTAFA MUNA 100ML EDP SPRAY",N/A,3,"MTZ; French; Fragsense",6.65,8.22
3607342727120,"Davidoff Cool Water Deodorant Stick 70g",N/A,3,"Cosmo; Perfume Price; PWW",6.7,7.34
843711121325,"FILA(M)EDT SP 3.4oz(LI FREE)                                                                         ",N/A,3,"PWW; Perfume Center; United",6.75,8.25
843711294623,"FILA RED(M)EDT SP 3.4oz                                                                              ",N/A,3,"PWW; Perfume Center; United",6.75,7.98
85715950574,"DKNY BE DELICIOUS ORCHARD ST(W)FRAGRANCE MIST 8.4oz                                                  ",N/A,3,"Perfume Center; PWW; United",6.75,7.67
85715950703,"DKNY beDELICIOUS POOL PARTY BAY BREEZE(W)FRAGRANCE MIST 8.4oz(LI FREE)                               ",N/A,3,"Perfume Center; PWW; United",6.75,7.67
85715950697,"DKNY beDELICIOUS POOL PARTY LIME MOJITO(W)FRAGRANCE MIST 8.4oz(LI FREE)                              ",N/A,3,"Perfume Center; PWW; United",6.75,8.06
85715950680,"DKNY beDELICIOUS POOL PARTY MAI TAI(W)FRAGRANCE MIST 8.4oz(LI FREE)                                  ",N/A,3,"Perfume Center; PWW; United",6.75,7.80
746480134483,"NICOLE MILLER NEW YORK BLACK(M) EDT SP 3.4oz",N/A,3,"PWW; Perfume Center; BS",6.75,7.64
6291108733509,"MAISON ALHAMBRA JUBILANT NOIR (W) EDP 100ML",N/A,3,"PWW; Euro; Fragsense",6.9,11.88
3616301783848,"Calvin Klein CK Be Deodorant Stick 75g",N/A,3,"NYB; PWW; Nandansons",6.95,7.47
8005610340784,"Hugo Boss Hugo Deo for Men | 5 oz / 150 ml - SPR",Hugo Boss,3,"PWW; United; NYB",6.95,7.44
5056179301542,"Yardley Bluebell and Sweetpea Eau De Toilette 125ML",N/A,3,"TJS; Nandansons; Fragsense",7,7.42
737052355054,"Hugo Boss Boss 6 Deo for Men | 3.6 oz / 104 g",Hugo Boss,3,"TJS; MTZ; Fragsense",7,7.65
719346117708,"BS BELIEVE EDP SP 1oz",BVLGARI,3,"Nandansons; Luxury; BS",7,7.56
3610400000394,"LOMANI EDT SP 3.4oz+6.6oz BODY DEODORANT",N/A,3,"Nandansons; PWW; BS",7,7.46
85805242718,"Elizabeth Arden Green Tea Sakura Blossom Eau De Toilette 100ml",N/A,3,"Nandansons; PWW; BS",7,9.78
3607342020849,"Calvin Klein Ck Free For Men Deo Stick 75 g",Yves Saint Laurent,3,"Cosmo; NYB; MTZ",7,7.68
883991159168,"SOFIA LOVE IN PARADISE 3.4 oz TESTER",N/A,3,"TJS; BS; Gift Express",7,8.54
5425039222660,"CUBA ROYAL(M)(W/B)3PC SET(3.3oz edt sp(LI FREE),3.3oz After Shave,Key Chain)                         ",N/A,3,"Perfume Center; PWW; Paris",7,8.00
5425017736530,"Cuba Latino Collection by Cuba for Women - 4 Pc Gift Set 1.17oz Cuba Copacabana EDP Spray, 1.17oz Cuba Maya EDP Spray, 1.17oz Cuba Carnaval EDP Spray, 1.17oz Cuba Cactus EDP Spray",N/A,3,"Perfume Center; Paris; PWW",7,7.72
85715950505,"DKNY beDELICIOUS(W)FRAGRANCE MIST 8.4oz(LI FREE)                                                     ",N/A,3,"Perfume Center; PWW; United",7,7.77
67724204015,"Alfred Sung Hei EDT for Men | 3.3 oz / 100 ml - SPR - Tester",N/A,3,"NYB; Paris; Nandansons",7,8.06
8433982018718,"BENETTON SISTERLAND GREEN JASMINE 2.7 EDT L  (116694)",N/A,3,"MTZ; United; General",7,9.63
85805248734,"GREEN TEA LYCHEE LIME - EDT 3.3 OZ L",N/A,3,"BS; PWW; Nandansons",7,8.20
6290360591810,"LATTAFA - ANDALEEB FLORA 3.4 EDP SP.",N/A,3,"PWW; Perfume Center; Fragsense",7.45,10.84
45893609602,"Prince Matchabelli Wind Song Dusting Powder for Women | 4 oz / 120 ml",Prince Matchabelli,3,"TJS; Nandansons; NYB",7.48,7.49
7611160127754,"SWISS ARMY Victorinox  Steel Men TST EDT (100ml)",MILLEFIORI MILANO,3,"OniEssence; Perfume Center; MTZ",7.5,8.00
3607342221642,"MARC JACOBS DAISY EAU SO FRESH 0.13 EAU DE TOILETTE MINI FOR WOMEN",MARC JACOBS,3,"Nandansons; NYB; Gift Express",7.5,7.72
719346020473,"Halston Cologne for Women | 1.7 oz / 50 ml - Spray",Halston,3,"Nandansons; Cosmo; NYB",7.5,8.00
3610400037376,"LOMANI KINGDOM(M)EDT SP 3.3oz(LI)                                                                    ",N/A,3,"Perfume Center; PWW; BS",7.5,8.25
3610400037383,"LOMANI MOONLIGHT(M)EDT SP 3.3oz(LI)                                                                  ",N/A,3,"Perfume Center; PWW; BS",7.5,8.26
614514261033,"RASASI AIYARA(M)EDP SP 3.38oz(LI FREE)                                                               ",CLIVE CHRISTIAN,3,"Perfume Center; PWW; United",7.5,8.83
3610400037352,"LOMANI MY BABY DOLL(W)EDP SP 3.3oz(LI)                                                               ",N/A,3,"Perfume Center; PWW; BS",7.5,8.35
3610400035723,"My Secret Love by Lomani for Women - 3.3 oz EDP Spray",N/A,3,"Perfume Center; PWW; BS",7.5,8.25
3610400035938,"Lomani So In Love by Lomani for Women - 3.3 oz EDP Spray",N/A,3,"Perfume Center; PWW; BS",7.5,8.30
3610400000097,"Temptation by Lomani for Women - 3.3 oz EDP Spray",N/A,3,"Perfume Center; PWW; BS",7.5,8.30
85805210618,"5TH AVE LOVE 2.5 EDP L  (119776)",N/A,3,"MTZ; BS; Nandansons",7.5,11.10
85805260101,"ELIZABETH ARDEN GREEN TEA COCONUT BREEZE (W) EDT 100ML",0,3,"Perfume Price; BS; Nandansons",7.5,7.80
844061003293,"PERRY ELLIS WOMAN NEW TESTER",N/A,3,"MTZ; Classic; Network",7.5,11.25
85805544829,"Elizabeth Arden Green Tea Nectarine Blossom Eau de Toilette 100ml",N/A,3,"BS; United; Nandansons",7.5,8.10
3351500981700,"Loris Azzaro Azzaro EDT for Men | 1 oz / 30 ml",Loris Azzaro,3,"NYB; Perfume Price; Perfume Center",7.7,9.48
8411061849330,"ANTONIO BANDERAS Diavolo Men EDT (100ml)",N/A,3,"OniEssence; Mod; Montroyal",7.75,8.19
6291107456348,"Asdaaf Ameerat Al Arab Eau de Parfum 100ml",N/A,3,"Aairie; MTZ; PWW",7.75,10.39
849017008254,"Izod Legacy Eau De Toilette 100ml",N/A,3,"Perfume Center; PWW; BS",7.75,8.84
3610400037390,"LOMANI GENERATION IA(M)EDT SP 3.3oz(LI FREE)                                                         ",N/A,3,"Perfume Center; PWW; BS",7.75,8.37
3610400034832,"LOMANI L (M)3.3ozEDT SP(LI)                                                                          ",N/A,3,"Perfume Center; PWW; Heritage",7.75,8.81
3610400035907,"Lomani Amazing by Lomani for Women - 3.3 oz EDP Spray",GIORGIO ARMANI,3,"Perfume Center; PWW; BS",7.75,8.39
614514261040,"RASASI AIYARA(W)EDP SP 3.38oz(LI FREE)                                                               ",CLIVE CHRISTIAN,3,"Perfume Center; PWW; United",7.75,9.10
7640111505310,"Jaguar Classic Motion Eau de Toilette 100ml",N/A,3,"Premier; Perfume Center; PWW",7.85,8.59
849017009220,"Top Gun Rivet Eau De Toilette 100ml",N/A,3,"Perfume Center; PWW; BS",7.9,8.70
3616304892783,"DAVID BECKHAM INSTINCT(M)EDP SP 2.5oz(LI FREE)                                                       ",N/A,3,"PWW; MTZ; Nandansons",7.9,9.88
3614273650236,"Azzaro Chrome Mini Eau de Toilette 10ml",N/A,3,"Nandansons; Cosmo; MTZ",8,8.70
3616301975724,"BURBERRY HER 0.16 EAU DE TOILETTE MINI",N/A,3,"Nandansons; MTZ; Classic",8,9.69
3610400036591,"LOMANI [W] PRIVE 3.3 Oz EDP SPR",N/A,3,"Aairie; Perfume Center; PWW",8,8.92
899219002017,"ELLEN TRACY (W) EDP SP 3.4oz",REMINISCENCE,3,"Nandansons; PWW; BS",8,8.50
7414561587475,"ZERO PLUS RED 2.5 EDT L + 3.4 BL + 1.0 PLUS PLUS EDT L  (123759)",ACQUA DI PARMA,3,"Luxury; MTZ; United",8,12.50
3610400002428,"LOMANI WHITE GOLD(M)EDT SP 3.3oz(LI FREE)                                                            ",LANCOME,3,"Perfume Center; PWW; BS",8,8.86
5425017734901,"NEW BRAND "FRENCH CAN CAN" 4PC SET 3.3 OZ EDP + 3PCS [WSET]",N/A,3,"Perfume Center; PWW; Montroyal",8,9.08
5425017734895,"NEW BRAND "GOLD" 4PCS SET  EDP 3.4 OZ SPR + 3PCS [WSET]",N/A,3,"Perfume Center; PWW; Montroyal",8,9.03
85715692511,"FRENCH CONNECTION FEMME EDT SP 2oz",N/A,3,"Perfume Center; PWW; BS",8,9.16
85805145576,"SUNFLOWER DREAM PETALS 3.4 EDT L  (103486)",N/A,3,"MTZ; United; Heritage",8,8.00
6290360590677,"MAISON ALHAMBRA DARING BLUE FOR LIFE POUR HOMME (M) EDP 100 ml AE",N/A,3,"Gift Express; Elegance; Fragsense",8,9.17
719346617291,"Liz Claiborne Curve Sport Cologne for Men | 2.5 oz / 75 ml - Spray",Liz Claiborne,3,"Nandansons; Perfume Center; PWW",8.1,8.67
737052354996,"Hugo Boss Boss 6 Deo for Men | 2.4 oz / 70 g",Hugo Boss,3,"Luxury; PWW; MTZ",8.25,10.52
5425039221137,"NEW BRAND "GOLD" 4PC SET 3.3 OZ EDT + 3PCS [MSET]",N/A,3,"Perfume Center; PWW; Montroyal",8.25,9.53
5425039220741,"NEW BRAND "INVINCIBLE" 4 PCS SET 3.3 OZ EDT + 3PCS [MSET]",N/A,3,"Perfume Center; PWW; Montroyal",8.25,9.32
5060426152443,"SARAH JESSICA PARKER STASH PRIVE(W)EDP ELIXIR SP 1.7oz(LI)                                           ",N/A,3,"Perfume Center; PWW; Gift Express",8.25,9.78
6225709773235,"LATTAFA RAGHBA ( Unisex ) EDP SP 3.4, Deo 1.7 OZ",N/A,3,"MTZ; Paris; Classic",8.25,9.25
6291108730058,"AL HAMBRA ANCHOR BLACK 100ML EDP SPRAY",Bumble and Bumble,3,"MTZ; Elegance; Fragsense",8.25,8.58
85805251345,"Elizabeth Arden 5th Avenue Body Lotion for Women | 6.8 oz / 200 g",Elizabeth Arden,3,"Perfume Center; Cosmo; NYB",8.35,8.78
3610400037635,"LOMANI [W] AB SPIRIT MILLIONAIRE 2 PCS SET "GOLD ICON" 3.3 Oz LE PARFUM SPR +3.3 Oz BODY LOTION [PINK-WINDOW BOX]",Yves Saint Laurent,3,"Aairie; Perfume Center; PWW",8.5,9.25
7640111508892,"JAGUAR VISION SPORT 3.4 EDT M  (111315)",N/A,3,"Mod; Perfume Center; PWW",8.5,9.36
608940584309,"PARIS HILTON LOVE RUSH 3.4 EDP L TST  (124655)",N/A,3,"Premier; Perfume Price; MTZ",8.5,9.67
5425039222561,"NEW BRAND PRESTIGE THE NB(M)(W/B)(LI FREE)4PC SET(3.3oz edt sp,4.4oz S/G,4.4oz A/S,15ml edt sp)      ",N/A,3,"Perfume Center; PWW; Montroyal",8.5,9.50
5425039220758,"NEW BRAND "VOLCANO" 4 PC SET 3.3 OZ +4.3 A/S + 4.3 S/G + 15ML MINI [MSET]",N/A,3,"Perfume Center; PWW; Montroyal",8.5,9.50
5425017734864,"NEW BRAND "UNIC" 4PC SET 3.3 OZ EDT + 3PCS [MSET]",N/A,3,"Perfume Center; PWW; Montroyal",8.5,9.50
5425039220765,"NEW BRAND "PRINCESS DREAMING" 4PCS SET 3.3 OZ EDP + 3PCS [WSET]",N/A,3,"Perfume Center; PWW; Montroyal",8.5,9.50
5425039221144,"NEW BRAND PRESTIGE SILENCE(W)(W/B)(LI FREE)4PC SET(3.3oz edp sp, 4.3oz S/G,4.3oz B/L,15ml edp sp)    ",N/A,3,"Perfume Center; PWW; Montroyal",8.5,9.50
719346117715,"Britney Spears Believe EDP for Women | 1.7 oz / 50 ml",Britney Spears,3,"Perfume Center; PWW; BS",8.5,9.85
3610400001681,"Ab Spirit by Lomani for Women - 3.3 oz EDP Spray",N/A,3,"Perfume Center; PWW; Gift Express",8.5,9.30
8054609782227,"PINK SUGAR 1.7OZ EDT WOMEN",N/A,3,"PWW; Perfume Price; Haz",8.5,9.05
6291107459271,"AL HAMBRA MODERN MUSK 100ML EDP SPRAY",N/A,3,"PWW; MTZ; Fragsense",8.5,10.17
6290360590820,"AL HAMBRA DARK DOOR SPORT 100ML EDP SPRAY",Victoria's Secret,3,"PWW; MTZ; Fragsense",8.5,10.56
3516641225124,"Franck Olivier In Black Eau De Toilette 75ml",N/A,3,"Cosmo; POTW; Montroyal",8.5,9.03
752084309516,"TERRITOIRE LUCKY 3.4 EDT SPR (M)",N/A,3,"Perfume Price; Classic; United",8.5,9.60
6235621586150,"HAREEM AL SULTAN 3.4 OZ EDP",N/A,3,"MTZ; United; Fragsense",8.5,9.88
6291106068245,"ASDAAF BAWADI 100ML EDP SPRAY",N/A,3,"French; Fragsense; United",8.5,9.83
85805242749,"Green Tea Sakura Blossom by Elizabeth Arden for Women - 16.9 oz Body Cream",Elizabeth Arden,3,"Nandansons; Perfume Center; PWW",8.75,9.45
899219002840,"Aubusson Histoire D Amour EDT for Women | 3.33 oz / 100 ml",Aubusson,3,"Source; Cosmo; Heritage",8.75,10.25
6291108730348,"AL HAMBRA ZENO 100ML EDP SPRAY",N/A,3,"PWW; MTZ; Fragsense",8.75,10.19
6290362340980,"MAISON ALHAMBRA - YOUR TOUCH INTENSE 3.4 EDP SP.",N/A,3,"PWW; MTZ; French",8.75,11.31
6423080608517,"LATTAFA BINT HORRAN 3.4 EDP L  (123398)0",N/A,3,"MTZ; Montroyal; Fragsense",8.75,11.19
